Sample	1	2	3	4	5	6	7	8	9	10	12	14	16	18	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80	82	84	86	88	90	92	94	96	98	100	102	104	106	108	110	112	114	116	118	120	122	124	126	128	130	132	134	136	138
M-C-216_R1_001 - illumina_universal_adapter	3.193595250531596e-05	3.193595250531596e-05	6.387190501063192e-05	0.00025548762004252767	0.00028161703572869524	0.000342585672329753	0.00037742489324464314	0.0004093608457499591	0.0004906523612180361	0.0007214621997791832	0.0008709805228722535	0.0011714688032631807	0.0015096995729785726	0.0018755113925849188	0.002316808190840194	0.0027784278679624883	0.0033010161816858404	0.003685699245954419	0.004028284918284172	0.004511679108478273	0.004976202054010141	0.005561210638539338	0.00626815649627065	0.007146395190166839	0.008177055475565673	0.00938481513394853	0.010862578754421787	0.01231711622761845	0.013940043268570415	0.0163033037539638	0.01889011590689439	0.02177596470601112	0.025087142327130472	0.02894703767765934	0.033702591332541845	0.03944815951508915	0.046410197161248015	0.05477306181502644	0.06490256529603075	0.07803114504412517	0.09459719458915544	0.11564589055856822	0.14128610551772258	0.1715846146400387	0.2087667731614552	0.2524464463834987	0.3005971529562864	0.3560757089948394	0.4242400963490267	0.5090213404454119	0.6100608876354124	0.7267940522133662	0.8608844069779592	1.0090643233342158	1.1782435800969222	1.3697591323686875	1.5840188893610572	1.8257972759735754	2.08420413240193	2.365558422339559	2.6828377555772587	3.026687801299381	3.3936856060510383	3.785873619158366	4.210028069089311	4.650442273748075	5.111222906300002	5.591645601276904	6.073541704971664	6.593923534703739	7.146772615060083	7.7077697182078975	8.294925269725974	8.884011494736418
M-C-216_R1_001 - polya	0.0019655127132817184	0.0043694189564091376	0.0057194387668611305	0.0069213918884248405	0.008503673171642767	0.009882725666190502	0.011107904935030805	0.015570228480546316	0.02082804757028515	0.02746491915457172	0.03176756293756065	0.03644037344277029	0.041338187249721936	0.04680939656756447	0.050881230511992254	0.0551824226607764	0.06305028005072241	0.06755179771976719	0.07410157125176653	0.09132521109156534	0.09847450955014175	0.10304135075840193	0.10775480702134561	0.11249003779736111	0.11744156206988986	0.12244970007640532	0.13004029533323702	0.13541569679356358	0.13920010716544354	0.14304403453971976	0.14723490248894006	0.15079430955907802	0.1558097057366174	0.15944895268801862	0.16337126830935333	0.1700313660409165	0.1772300200624557	0.1838291491574178	0.191498132661308	0.19726983025954148	0.2020079643039665	0.2065733538780219	0.2109340630292023	0.21536154735380295	0.21993274346467748	0.2236765080788234	0.2276089851395916	0.23143549290341037	0.23494554441058557	0.2386486632669974	0.24248968737286408	0.2473192743721907	0.2516974031338286	0.2551914866647511	0.259180577459506	0.26275450087169183	0.26652294326731907	0.27032622488386127	0.2742717666524726	0.27808811297685787	0.28170703704939204	0.28524612124066295	0.2888098832134153	0.292282192231266	0.2960346666506406	0.30004408032426255	0.30339880697152555	0.3076201592390464	0.31179796248042363	0.31615721999739926	0.3197471113858377	0.3235402315629464	0.3270735092173982	0.3310350189622621
M-C-216_R1_001 - polyg	0.0	0.0	0.0020787401812551115	0.002726169036590153	0.00307165797732948	0.0033155325237337113	0.0035768266805953873	0.003931025426563437	0.004427484324600621	0.0050415255932255605	0.005805085184943569	0.006725421270778583	0.007628337746156152	0.008471737219137451	0.009387718402358105	0.01023256950954419	0.011044033030020172	0.011922271723916363	0.012868737225437544	0.01378326677445341	0.014722474104950655	0.015734263145687256	0.016923151559407885	0.01805107133652745	0.01923415321342893	0.020482558629545823	0.021723705874638788	0.022931465533021646	0.024304711490750232	0.025778120208609125	0.027010557648473363	0.02819073625696527	0.02933752727874707	0.030596094134297473	0.03191417799224415	0.03310161477175999	0.034397924116634865	0.03626327406978627	0.038410241058666375	0.04721004760808571	0.04974895583225833	0.05177688881634589	0.05356820542505315	0.05522452005271523	0.056918577169701765	0.058513923160762774	0.060309594672084396	0.06210381454920124	0.06400255208906275	0.06587661184744288	0.06776228467946131	0.06995425232868982	0.07208960624393163	0.07406528039664687	0.07602208330469984	0.07800356399423422	0.08010988522538029	0.08224959404323647	0.08451124013429474	0.08708208431097267	0.08987212525257346	0.09288281459330189	0.09602560264666593	0.09920177828674008	0.10295280107190993	0.10708850692134833	0.11154937883265906	0.11651832271564527	0.12175146402390272	0.12793252246788614	0.13553473079835615	0.14405437194625156	0.15398500154120004	0.16551678366402867
M-C-216_R2_001 - illumina_universal_adapter	3.193595250531596e-05	3.193595250531596e-05	6.387190501063192e-05	0.00025548762004252767	0.0002787137673191211	0.00033387586710103043	0.0003687150880159206	0.0004035543089308107	0.0004761360191701652	0.0006982360525025898	0.000849206009800447	0.0011482426559865874	0.0014835701572924048	0.001862446684741835	0.002318259825044981	0.0028002023810342947	0.0033765011603347685	0.0038250561296139796	0.004251836585821384	0.004862974586036748	0.005456692975794667	0.006224607470127037	0.007124620677095033	0.008240927380576305	0.009470461552030969	0.010872740193855295	0.01258566855550406	0.014269564233057084	0.01611604294154626	0.018713016533910363	0.02158870389359359	0.024785202412534756	0.028395416679840246	0.03255580031076004	0.03763506839331007	0.04377838434796903	0.05114107303464914	0.05992491160781582	0.07052038966855678	0.0840888145807017	0.10113825831592607	0.12269502625701434	0.1487373438908947	0.17968763677116023	0.21761738690804208	0.26203303867191263	0.3110126283756338	0.3674492629893462	0.4364541465481053	0.5223821816662723	0.6246861022486423	0.7429013853496838	0.8782836945565372	1.0282723471319586	1.199585506175702	1.393475932006499	1.6104560514986397	1.8549417359030858	2.115893307092432	2.4001769948553213	2.720761699177321	3.0678721153233957	3.438117225791162	3.8336048034459704	4.261504469625265	4.705016461677046	5.168505843655106	5.651357122656616	6.136069396708663	6.659382075900204	7.21525200703671	7.7794354472640315	8.369701850882967	8.962489743115619
M-C-216_R2_001 - polya	0.001991642128967886	0.004482646424382531	0.006169445370345128	0.008175603841360886	0.01105564610365847	0.013535037325434818	0.015985395863115422	0.022047420302306307	0.029534949530598112	0.03934944838916362	0.04659745797366556	0.05468886703114879	0.06286592250671447	0.07188492582105664	0.07893986805632189	0.08598029394953928	0.09629415497455154	0.10287296119064664	0.11160308929823619	0.1304917535709258	0.1392160751416962	0.1454363277092089	0.15162028942160188	0.1576852171292023	0.16430757237144103	0.17091686290583663	0.17992280151233575	0.18632741162385638	0.1915794241767761	0.19688659882947768	0.20214732118762607	0.2072701382963197	0.21361668303964887	0.21830400988690637	0.2235400544635734	0.2310609712785753	0.23898979730512238	0.24627845264735837	0.2548764820423123	0.2614131908664685	0.26693230411306906	0.2722104460816749	0.2775916540788207	0.282525758740892	0.28769212487572926	0.2923199347205905	0.2970740367412682	0.3016234583390709	0.30580271321465297	0.3101822936104956	0.31442251712267866	0.31943210676339895	0.3243255656677362	0.32853675649582353	0.3332211800746715	0.337683503620187	0.34183372581167326	0.34604491663976067	0.35018352575760864	0.3543540708279619	0.35837945247783654	0.36233080078326696	0.36624440659937296	0.37026833661504277	0.37459565817951307	0.37922491965857913	0.38325901111368244	0.3878635948112671	0.3923259183567826	0.39692179224913854	0.4009602386068562	0.40511771896936644	0.40915181042446974	0.4136809091434055
M-C-216_R2_001 - polyg	0.061862843271206586	0.06354964221716917	0.06383706578971703	0.06410416648339785	0.06435094429821166	0.06465869074962652	0.06490837183284989	0.06532644248382857	0.06590709616574342	0.06661259038926994	0.06762147616159697	0.06856939329732292	0.06942295420973774	0.07036651644284936	0.07134056299426149	0.07218541410144758	0.07299832925612834	0.07382140585024262	0.07465174061538084	0.07563014206940732	0.07648079971341257	0.07746500770425821	0.07848260328181397	0.07950745703039365	0.08054102058420207	0.08162539133517802	0.08255588886044654	0.0836068720247124	0.08477979246218036	0.08591061550770951	0.08704869672426258	0.08809387335170929	0.08901130616913472	0.08990696447348835	0.09095359273513984	0.0919131229445041	0.092936525058879	0.09412541347259963	0.09527510776279101	0.09630286477978027	0.09742062311746633	0.09860805989698217	0.09985501367889428	0.10111793543705905	0.10246650361330625	0.10382668486319174	0.10535235241242298	0.10686640688801591	0.10850530190522054	0.11029516687972302	0.11187889979714573	0.1135700536457227	0.11550653367490867	0.1173254313335069	0.11918061984722479	0.12092838742978845	0.12269647789121912	0.12454876313652745	0.1264533072132081	0.12868446898596586	0.1308851464404231	0.1332222775101303	0.13579167005260345	0.1384728384288452	0.1414849794037784	0.14433453734777546	0.14748603520636824	0.15124141289415244	0.15527840761766531	0.15956508342440162	0.16429015276098358	0.16973668429734473	0.1757304819289106	0.1823238044870536
M-C-218_R1_001 - illumina_universal_adapter	2.0642799677936937e-05	2.0642799677936937e-05	3.2438685208186615e-05	7.667325594662291e-05	8.257119871174775e-05	0.00010026502700712226	0.00010026502700712226	0.00013270371221530888	0.00015629548327580824	0.0002447646247526808	0.0003007950810213668	0.00039663665095464545	0.000513121020565861	0.0006399267900160451	0.000800645730365697	0.0009672626134804737	0.0011559967819644685	0.001390440006878181	0.0016602708883826423	0.0019315762555783848	0.002257437593351532	0.0025567581886816178	0.0028575532697029844	0.0032925265486309415	0.003733397770324023	0.0042627381334939774	0.004887920066597211	0.005620739455163972	0.006412538271381982	0.007357683599493237	0.00846059889657158	0.00978763601872467	0.011415468221899126	0.013208442822497078	0.015315482875337925	0.018192204459027566	0.02162038369125638	0.02568406625642739	0.030928811860314657	0.03767310941223491	0.04668958941441951	0.057826379840666485	0.07098174117827744	0.08683393684524172	0.10756225669327298	0.13397914233826713	0.16470152620180242	0.2001629070771155	0.24423528438951086	0.2998219204651212	0.3697376084886024	0.4512840396449096	0.5438773176002958	0.6504752606514708	0.7720996873824927	0.9128865301574052	1.0703822447859164	1.242976692893147	1.4264484219449591	1.6291813575819778	1.8556195996777247	2.0988109481978086	2.361764828438134	2.6346847574658296	2.9215061375909244	3.220552478582432	3.5389308014723273	3.8711692898602656	4.207462613899228	4.568053987644813	4.967950726462881	5.393378185025483	5.828842467688636	6.254390834077924
M-C-218_R1_001 - polya	0.0018254132858061378	0.0039958562233720785	0.005237373175430857	0.006729552695007442	0.008416364325833146	0.010008808872416852	0.011607151361765683	0.016652841397329983	0.022898762785597188	0.031065939029603806	0.0360806648656512	0.041556904723069624	0.04731477134752274	0.05402368124285224	0.05855330128646813	0.06284110567671389	0.07125747000254702	0.07573843201835062	0.08318458475932074	0.10370057866780749	0.11114230795170375	0.11611869715977784	0.12141357527716866	0.12667306573796872	0.13203429571146721	0.13769926973736962	0.1468514024231521	0.15277146247364615	0.15733794465954404	0.16217720669832897	0.16774486466860683	0.17190291431801985	0.17841571761640895	0.1826887771497419	0.18757964618772166	0.1957541948601847	0.204155814329105	0.2126871885388581	0.2254783519107226	0.23437097511483956	0.24024385162321266	0.24586311659268534	0.2514676367052452	0.2568008514506094	0.2622210608517591	0.26613139690503684	0.27028797206875854	0.2742027315791102	0.2778255429225881	0.2813436657819851	0.28515668577963826	0.2898647185918992	0.2942940736085079	0.2981336343486042	0.3020926284296943	0.305767046772367	0.3099693309925185	0.31397845758711207	0.3179875841817057	0.32198196591938655	0.32597044971430217	0.3297082709417001	0.3333030670570436	0.3367931746883063	0.3408583317391686	0.34489842253327907	0.34831480587997765	0.3527412119252038	0.3577161266475867	0.3627057862268822	0.36707911078722233	0.3713005633213604	0.3748408034661266	0.3785506094653901
M-C-218_R1_001 - polyg	0.0	0.0	0.019510394667032967	0.02531397034791581	0.027254393517641883	0.02816562567485367	0.028802603493487153	0.029545744281892883	0.030170926214996115	0.030875730375428533	0.03168817199132448	0.032338420181179495	0.03298866837103451	0.03354749844803008	0.03418889972373741	0.03491287219815649	0.03546727881807822	0.036116052522241954	0.03680758631145284	0.03746373244407298	0.03817296006157924	0.03894853953519316	0.03978309843645832	0.04067368779399218	0.041657169750076745	0.04261116199233568	0.04363740403346741	0.044527993391001254	0.04551884777554223	0.046512651131465764	0.047431255717133955	0.048360181702641114	0.04933924020165184	0.0503315690718841	0.051334219341955326	0.05230737989820092	0.05337638202437979	0.05471079157498929	0.05640645011996268	0.0639160057456579	0.06581366883033679	0.06712743558126835	0.06832324347689742	0.06956918388603005	0.07081659878085395	0.0721775490739065	0.07347804545361653	0.07465321054956765	0.07595960487204281	0.0774429374774717	0.07878177048515504	0.08019875123447628	0.08185607315147636	0.08342934938407341	0.08496723796007971	0.08640043805200505	0.08790146448572933	0.0894880110895479	0.09115417992069567	0.09293683312145465	0.09469442006546186	0.09653457820818082	0.09846320549237664	0.10050094471772726	0.10275395885400496	0.10514704913095435	0.10785420486014666	0.1107854824144137	0.1139246624511514	0.11739117831135351	0.12168045718729056	0.126448943912894	0.13204461711130616	0.13850581341050044
