"baseMean" "log2FoldChange" "lfcSE" "stat" "pvalue" "padj"
"LOC132750750" 34.5006889126331 0.0137352337350302 0.372549988135141 0.036868163125663 0.970590124626074 0.99599280386414
"LOC132751655" 1684.52227952304 -0.594747670081821 0.232585179502291 -2.55711766052558 0.0105543511392537 0.254223171284147
"LOC132753198" 591.772776365203 0.255108266096972 0.187263599796227 1.36229500220315 0.17310480425768 0.663246877508742
"LOC132755019" 162.57848170381 -0.08517985382322 0.124803336427722 -0.682512633566895 0.494914857024573 0.872759067498395
"LOC132715378" 56.341755188379 0.602072303485113 0.457838461664414 1.31503216504868 0.188499092651463 0.67939280419403
"LOC132713857" 104.659297232398 0.688406699312583 0.254735756092098 2.70243451439025 0.00688337422088776 0.211004711011963
"LOC132722257" 443.227530607183 -0.110582842684573 0.209439972369111 -0.527993016011698 0.597504183326595 0.91416750063371
"LOC132723126" 684.195131519048 -0.115783778302224 0.168867264411276 -0.685649635563664 0.492934073480809 0.872759067498395
"LOC132724356" 901.364570841026 -0.00210266580466877 0.155974064573559 -0.0134808681841918 0.989244149194221 0.998161997896521
"LOC132725203" 4517.6326624925 0.0562799279087055 0.215621993607072 0.261012000525625 0.794083252874884 0.963020601995462
"LOC132726113" 41.4822213646331 0.166618172631526 0.38297999764666 0.435057114354179 0.663520971165572 0.931265539438704
"LOC132736783" 33.3044124514469 0.0967577700755054 0.259516400766243 0.372838748494586 0.709268461693123 0.942135658462438
"LOC132736883" 31.9950811993311 -0.0725136335907718 0.252754443081894 -0.286893605930705 0.774193786518562 0.958157009520865
"LOC132737219" 94.8745472088751 -0.0124933532305826 0.260279912628183 -0.0479996827432079 0.961716495451333 0.995009111761517
"LOC132737376" 101.869907604711 -0.304343685001384 0.421772220630211 -0.721583049131671 0.470550863885195 0.861822868054401
"LOC132737931" 37.2160744558607 -0.119369250338445 0.292006589008144 -0.408789578152689 0.682694088764621 0.934413418678816
"LOC132738013" 179.223175126637 -0.0835216466429971 0.224321386183267 -0.372330289430189 0.70964694945373 0.942135658462438
"LOC132739949" 109.706187668991 -0.0507843708434878 0.213247892473304 -0.238147117209354 0.811766991521965 0.967689032133729
"LOC132740046" 995.665899716766 0.177346166139845 0.176799229671809 1.00309354553779 0.315815728614639 0.784055436634776
"LOC132740356" 57.0629117070574 0.299341525161808 0.274491045070151 1.09053293554734 0.275478453321891 0.751997847193659
"LOC132740868" 149.736449199561 -0.24271343340865 0.139235199835979 -1.74319018247232 0.0813003997913146 0.52162341225164
"LOC132740797" 74.1242917348231 -0.591322083938882 0.249828466061543 -2.36691235895118 0.0179371798310459 0.301402023407169
"LOC132741581" 229.907655828931 0.132926458672492 0.247512633932633 0.537049186380811 0.591233638960169 0.912100462260595
"LOC132741905" 614.478128493699 -0.137745587969558 0.254707314038372 -0.540799499573093 0.588645787803158 0.910421945831969
"LOC132741438" 301.903978673958 -0.0096275894103728 0.398133658797971 -0.0241818022606781 0.980707593578656 0.997486554951317
"LOC132742068" 68.0492010706692 -1.48450937787495 0.334765575046984 -4.43447441591508 9.22971790900318e-06 0.0113021819506146
"LOC132742996" 29.4814721412944 0.205136517545593 0.222767082554715 0.920856507133221 0.357125348421794 0.811941298165381
"LOC132743092" 27.5740312067419 -0.185629431246021 0.237096053665023 -0.782929232168006 0.433668670311793 0.844640324797066
"LOC132744114" 154.156139840418 -0.324667425103451 0.31762836849176 -1.02216129700605 0.306704565402232 0.777949907000085
