"baseMean" "log2FoldChange" "lfcSE" "stat" "pvalue" "padj"
"LOC132750750" 34.5006889126331 0.013828799175386 0.37586937105846 0.0367915032194394 0.970651248911997 0.995669402396796
"LOC132751655" 1684.52227952304 -0.594747622116689 0.232303195611422 -2.56022144056741 0.0104605485973031 0.232305486562231
"LOC132753198" 591.772776365203 0.255093323656164 0.185668802176323 1.37391592268642 0.169467785811249 0.647601632360173
"LOC132755019" 162.57848170381 -0.0851356786348412 0.12096325943236 -0.70381435680846 0.481548391706185 0.861348959255814
"LOC132712990" 11.6642519350013 -0.738812346484433 0.459570666972339 -1.60761423559024 0.107919692478793 0.563722265785285
"LOC132715378" 56.341755188379 0.602054499258053 0.46514476910957 1.29433789056807 0.195548733928684 0.674957086057148
"LOC132713857" 104.659297232398 0.688400512194995 0.2550251253407 2.69934388337356 0.00694763442190897 0.193297761435022
"LOC132722257" 443.227530607183 -0.110589194793448 0.208512484612603 -0.530372054214943 0.595853997853459 0.905251212152513
"LOC132723126" 684.195131519048 -0.115798484282439 0.166771739181612 -0.694353161097255 0.48746075990131 0.863931463148717
"LOC132724356" 901.364570841026 -0.00211576487949834 0.153543833665073 -0.0137795496503851 0.989005858000839 0.998916317361352
"LOC132725203" 4517.6326624925 0.0562798972860125 0.214850220354241 0.261949451079078 0.793360413854911 0.960297377367658
"LOC132726113" 41.4822213646331 0.166567745826996 0.38711090762214 0.430284299789309 0.666988846434265 0.925401111418988
"LOC132736783" 33.3044124514469 0.0966967553025767 0.258363371488026 0.374266502041906 0.708206051541077 0.938107819877477
"LOC132736883" 31.9950811993311 -0.0725092397070572 0.25119534075008 -0.288656785952086 0.772844035350003 0.955491706182491
"LOC132737219" 94.8745472088751 -0.0124904157862207 0.260776351977171 -0.0478970416278934 0.96179829712556 0.993744730726269
"LOC132737376" 101.869907604711 -0.304335083102258 0.427913954428556 -0.711206259932964 0.476956429994691 0.859030389190341
"LOC132737931" 37.2160744558607 -0.119383407285057 0.292456586340787 -0.408208988481951 0.683120249702844 0.929354353965873
"LOC132738013" 179.223175126637 -0.0835195922405597 0.223765984769017 -0.373245255871991 0.708965916534464 0.938210516239392
"LOC132738247" 6.85615512780584 -0.12755944665741 0.534232020746788 -0.238771623009602 0.811282675411761 0.965030160816056
"LOC132739949" 109.706187668991 -0.0508056611618853 0.21214561269201 -0.239484854375207 0.810729639281822 0.964800141822205
"LOC132740046" 995.665899716766 0.17734495020716 0.174919894239651 1.01386380879117 0.310647742691735 0.767899979296284
"LOC132740356" 57.0629117070574 0.299344396377197 0.275012309958393 1.08847635374026 0.276384869956198 0.743848236443868
"LOC132740439" 9.88798355119153 -1.00909696095769 0.67126741815681 -1.50327117578343 0.132769129874631 0.602704951302616
"LOC132740714" 13.1142322211363 -0.180369862815032 0.480562996548863 -0.37533031904318 0.707414820235783 0.937773359220528
"LOC132740868" 149.736449199561 -0.242745384386634 0.135838769995983 -1.78701106019888 0.0739357009820033 0.497334218531052
"LOC132740797" 74.1242917348231 -0.591318381369991 0.249718032124031 -2.36794426233622 0.0178872304171531 0.286672571016346
"LOC132741581" 229.907655828931 0.132926226333463 0.247761282668058 0.536509275791702 0.591606626948914 0.904577984796871
"LOC132741905" 614.478128493699 -0.137746137183302 0.255142361006483 -0.539879527021395 0.589280117637156 0.903838752774509
