"baseMean" "log2FoldChange" "lfcSE" "stat" "pvalue" "padj"
"LOC132750750" 34.5977535087937 -2.92371852529719e-05 0.384791761671752 -7.598183788018e-05 0.999939375264712 0.999952521288195
"LOC132751655" 1698.60145109307 -0.637471693121837 0.236694435076286 -2.69322636553065 0.00707642058778562 0.194535224721094
"LOC132753198" 586.708089148566 0.286982944289178 0.191222015336499 1.5007840168621 0.13341143397211 0.608882171026018
"LOC132755019" 162.349394898834 -0.0898906554606207 0.124942959016456 -0.719453550389994 0.47186151214003 0.867095019749562
"LOC132712990" 11.5020988261404 -0.730507364255829 0.46843632214672 -1.55945926846173 0.11888771784535 0.585786574391219
"LOC132715378" 56.9808967733093 0.578412043195282 0.477640077859962 1.21097887301841 0.225903501847691 0.715219628411648
"LOC132713857" 105.940336251822 0.664719618417933 0.261704932023036 2.53995831595341 0.0110865681385539 0.23288405723726
"LOC132722257" 434.879732007898 -0.0656480487404693 0.213258122394437 -0.307833755654325 0.758208834692159 0.95378638178115
"LOC132723126" 672.78431323362 -0.0773425948002435 0.170173608193807 -0.454492301251318 0.649474531870251 0.920330147836524
"LOC132724356" 895.017867185306 0.0126722287679 0.159291467886635 0.0795537195810047 0.936592204916949 0.99263454502532
"LOC132725203" 4500.20964181769 0.06359333961604 0.223651914487952 0.284340689690209 0.776149306532483 0.957606032676192
"LOC132726113" 42.2091929312511 0.111225419965744 0.391198677072069 0.28431951968297 0.776165528596148 0.957606032676192
"LOC132736783" 33.6159152038857 0.0647269858279187 0.26127382917476 0.247736200875382 0.804338520518236 0.96537240092389
"LOC132736883" 31.6608885484475 -0.0502256334670285 0.256212314932846 -0.196031301150348 0.844585666503611 0.973891743116039
"LOC132737219" 93.9591529974485 0.00999658421452681 0.26853489530858 0.0372263880380964 0.970304498578911 0.995770919975516
"LOC132737376" 104.722567082307 -0.393057463341132 0.417715003580667 -0.94097042234976 0.346720016766527 0.801412910408698
"LOC132737840" 5.12813692850112 2.10290818382899 0.891434256347152 2.35901657228893 0.0183234374615032 0.284993688302797
"LOC132737931" 36.8228558413476 -0.098584231972771 0.299109663401487 -0.329592266768205 0.741708066619357 0.951655698106681
"LOC132738013" 181.843098566692 -0.134084266189398 0.223095229557067 -0.601018078493246 0.547827945201009 0.892811079341173
"LOC132738247" 7.10925524430345 -0.212591317808023 0.505317104059953 -0.420708731408388 0.673967784533427 0.931066622473032
"LOC132738099" 5.83278164567314 -1.43538292198991 0.816949324050698 -1.75700362278632 0.0789171917005408 0.503615912506099
"LOC132739949" 104.341613050539 0.0922565124237541 0.193687114640423 0.476317242863712 0.63384838293363 0.916567655517418
"LOC132740046" 982.894458517076 0.219290466036197 0.178560314182671 1.22810304764505 0.219408287120834 0.710516001630518
"LOC132740356" 57.6894180731903 0.267834538035638 0.280021657746727 0.956477938852461 0.338830824914997 0.797445484656438
"LOC132740439" 10.2103910014825 -1.10831354192155 0.640872849088728 -1.72938133281428 0.0837408687189002 0.513908381487499
"LOC132740714" 13.2824890776244 -0.227516772307793 0.485784839699996 -0.468348852649045 0.639535138178607 0.917533472165893
"LOC132740868" 147.795383052298 -0.220260156049983 0.138925990129558 -1.58544960409909 0.112864218491327 0.574790325820521
"LOC132740797" 74.976086796806 -0.641400431680056 0.249241769616532 -2.57340666721663 0.0100702803861812 0.224382816757295
"LOC132741581" 231.277270611754 0.11316190310398 0.255972854944418 0.442085560707413 0.658427292697016 0.923028619160841
"LOC132741522" 5.00718464278054 0.276122871769563 0.478610538903582 0.576926016719386 0.563989434607222 0.897100633982412
"LOC132741905" 619.330340471822 -0.170807321111019 0.262532622185323 -0.650613701601037 0.515295883384285 0.8815616810852
"LOC132741438" 310.195311631497 -0.0959358690640307 0.395951785602141 -0.242291795497618 0.808554070656158 0.966557216162567
"LOC132742068" 66.4440952284001 -1.47364260278591 0.347174773434317 -4.24467074093077 2.18914626298237e-05 0.0117229617624114
"LOC132742572" 7.50272827138224 -0.501698567266881 0.373322213040522 -1.34387547738132 0.17898865710125 0.664343028696645
"LOC132742660" 22.1382991272208 0.499193678502459 0.978921853524016 0.50994231736212 0.610091873908608 0.910905511401677
"LOC132742996" 29.8924054104774 0.16114427556234 0.217259103384815 0.741714722429456 0.458260197855442 0.863806539643484
"LOC132743092" 27.2558570837834 -0.165075115377439 0.238442008052151 -0.692307184987867 0.488744438912944 0.873890997191188
"LOC132744114" 155.767001889343 -0.368574855236304 0.327149423223775 -1.12662541661947 0.259900888295574 0.745127159347972
"LOC132743618" 536.295565388111 -0.542652999332315 0.179795395545521 -3.01816961266354 0.00254306527692426 0.118675569041665
"LOC132743392" 6.34338194529584 0.0819859398763822 0.618890968828042 0.132472348128838 0.894610693241777 0.98523471379486
"LOC132744016" 256.787010314527 0.180501373577902 0.230411124695336 0.783388275269143 0.433399139170681 0.850936112009674
"LOC132744852" 10.4104862385704 -0.416961509346803 0.326658289384528 -1.27644551782971 0.201798074494213 0.692476493202652
"LOC132745488" 133.834834888111 -0.240339012924757 0.381557229009143 -0.629889816395007 0.528766676114773 0.887502327114656
"LOC132745649" 815.017985433793 -0.430728825094675 0.215537661101572 -1.99839240573226 0.0456741343213986 0.410833701048408
"LOC132746562" 797.185205533758 0.324583509622356 0.195653281563739 1.65897299052771 0.097121235018427 0.543718250759647
"LOC132746910" 10.2491714835686 -0.33901926753468 0.358460832165589 -0.945763768628625 0.34426908915972 0.798899772461935
"LOC132746753" 697.390605626759 -0.071289950892871 0.193921213378215 -0.367623271590357 0.713154159960054 0.943521701548047
"LOC132747062" 29.3473116159994 0.0881025979261088 0.332638168510692 0.26486015817297 0.791117191659035 0.961236873227234
"LOC132747155" 936.876886500875 -0.0438467454185621 0.214033449255537 -0.204859313210493 0.837682044344098 0.97204708403839
"LOC132747254" 85.5869983309504 0.231366398917585 0.174926056102242 1.32265257716869 0.185950940911315 0.67375249715332
"LOC132747735" 78.7387943110589 1.30451903187272 1.00401806113013 1.29929837158939 0.193841553000831 0.682800936310445
"LOC132747985" 94.3930108996281 0.337440407575126 0.276117915974412 1.22208805750365 0.221674328801452 0.713135516718366
"LOC132748304" 293.4229204924 -0.349862322689028 0.293554197762295 -1.19181509021488 0.233333757475915 0.722123857349385
"LOC132748083" 85.5779684375253 -0.335018009179209 0.287538106399824 -1.16512560152067 0.243968155182091 0.731900359698301
"LOC132748495" 1408.35865111674 0.101005702752751 0.158719328334309 0.636379348455934 0.524529197937252 0.886169263348186
"LOC132748602" 40.8909828741564 -0.201863642488645 0.426833006130181 -0.47293353510501 0.636260598690058 0.916909846816031
"LOC132749887" 24.4612037589279 0.205128673444655 0.276460622810496 0.741981521127019 0.4580985316482 0.863806539643484
"LOC132750986" 297.199062081498 0.0240862887425775 0.569264295723429 0.0423112584497651 0.966250570379504 0.994979078500351
"LOC132752055" 28.2015563160353 0.373622208353503 0.496158756277584 0.753029556822885 0.451432152974541 0.861162018804519
"LOC132753111" 4.13484668613795 1.11944372881071 1.0384306963784 1.0780148667743 0.28102712160642 0.757736619193635
"LOC132752621" 79.6457934547957 -0.099762904929983 0.549962674519191 -0.181399410454903 0.856054081590879 0.97596473803581
"LOC132752711" 32.2181232312646 0.18914645637468 0.537073737815872 0.352179678611517 0.724703516036218 0.947115787901519
"LOC132754872" 260.013625579225 -0.250008159730287 0.301073246124054 -0.830389823568959 0.40631841736995 0.836994056340816
"LOC132755020" 89.3907490149636 1.00170391871934 0.687685772242048 1.45663027963122 0.145218464671778 0.622694009113177
"LOC132755176" 480.582535677876 0.0617903630445043 0.146558382218132 0.421609205214465 0.673310286181639 0.930758830416272
"LOC132755973" 189.349772551609 -0.551787866872551 0.27498790308952 -2.0065896014812 0.0447933794416626 0.409869270951523
"LOC132756529" 314.281482367058 0.059000749823588 0.239866548937295 0.245973230052231 0.805702955287195 0.965982117377243
"LOC132756612" 48.4320567012981 0.0083242330726415 0.325985659050114 0.0255355806046726 0.979627768514616 0.997250651622957
"LOC132756869" 15.5317889410725 -0.480994887671444 0.309341905101317 -1.55489728271346 0.119970534642944 0.587465572928214
"LOC132756968" 178.071110697042 -0.139541758744303 0.211767296633256 -0.658939132542098 0.509934855540724 0.879313764154637
"LOC132757047" 72.5847702155948 -0.969335862783525 0.36577496719682 -2.65008803148066 0.00804708002524797 0.203670234032594
"LOC132757137" 88.043559726977 -0.342519598173919 0.248535834256596 -1.37814975131631 0.168157057654599 0.653679909937033
"LOC132759505" 122.4314648925 0.0347376550192463 0.165504660305914 0.209889286229392 0.833754084338892 0.971290610474423
"LOC132759748" 366.846455495315 0.186685229754531 0.161699950295558 1.1545163088381 0.248288556205351 0.734246562092495
"LOC132759264" 56.9488777108362 0.171471951777861 0.290216872022897 0.590840741210707 0.554627134244814 0.893574136577968
"LOC132760111" 11.3215181501342 -0.335412027809 0.579950455229412 -0.578346003153528 0.563030541593402 0.896814799381478
"LOC132712737" 4.63819854465106 0.158503267595247 0.810892644662116 0.195467635128559 0.845026872387608 0.973969370432151
"LOC132713467" 45.3612964550624 -0.0226343166234524 0.308514007505696 -0.0733656043900522 0.941515187529796 0.992674275054959
"LOC132713552" 4165.61521133732 -0.0316299083472615 0.183315202232648 -0.172543836856037 0.863010001276223 0.977455772013253
"LOC132713858" 144.078619101307 -0.201446163565 0.250440697050929 -0.8043667260838 0.421185211864982 0.845252950559198
"LOC132713950" 807.695340007404 -0.320188653830274 0.205269122392127 -1.55984811597048 0.118795777854122 0.585786574391219
"LOC132714255" 14.2344994834887 -0.596530209963358 0.534460414509354 -1.116135440098 0.264364164090561 0.747559291429626
"LOC132714316" 219.794115255631 -0.139689555413354 0.161248582717728 -0.86629943072359 0.386325978393319 0.825482057791117
"LOC132714458" 324.023630267357 0.250113215474216 0.18516421320494 1.35076433585679 0.176770935890857 0.662645129792513
"LOC132715217" 12.9260070713785 -0.992831989584406 0.529037539210266 -1.87667588025319 0.060562530370233 0.458290793157424
"LOC132716965" 37.7377741155741 0.0173957162933577 0.313580686380611 0.055474450592418 0.955760484072029 0.993516513412873
"LOC132717193" 16.9697524206958 -0.393512315693458 0.355229920500253 -1.10776793559308 0.26796205117274 0.749884575844311
"LOC132717551" 2.88458657762901 0.961663514292566 0.925479485019567 1.03909760276559 0.29875934574671 0.769075672088367
"LOC132718076" 92.5035801282983 -0.456205534689931 0.343860897885398 -1.32671535930781 0.184602858221118 0.672843793705472
"LOC132718142" 90.4296218777762 0.168136676264633 0.295965604278269 0.568095325382978 0.569970241761551 0.899776575976862
"LOC132718566" 12.3078563340977 0.0572323460932983 0.36787229486587 0.155576668566916 0.876366716767677 0.981401312125932
"LOC132718762" 65.8653638443354 -0.108647124023119 0.224202947469036 -0.484592755133712 0.627965253866721 0.914851909249727
"LOC132718929" 32.8174143838922 -0.0399324285046542 0.252434351322575 -0.158189360106645 0.874307587596298 0.98105686558522
"LOC132719788" 6.93008383381337 0.66822160398408 0.664581537667156 1.00547723057385 0.31466710806102 0.781983624523339
"LOC132722616" 46.3687007805545 0.230645792363498 0.300913343640477 0.766485758235659 0.443387322725583 0.857756878980262
"LOC132721629" 25.198472596193 1.10309226490398 0.360813284180129 3.05723850331765 0.00223386455765185 0.114919921132534
"LOC132721902" 215.495116741652 0.128462972224789 0.186360122010511 0.689326508476658 0.490617819853281 0.874385121809017
"LOC132722056" 85.3220243369282 0.162167708544077 0.225604508912119 0.71881412887562 0.472255451025124 0.867222879170862
"LOC132722137" 4431.22161449425 -0.0501607945919281 0.197448417812791 -0.254045057172793 0.799460749059781 0.96314108593247
"LOC132720781" 20.4769326776749 0.300941808166596 0.28838881682174 1.04352801014686 0.29670381502085 0.769075672088367
"LOC132722361" 80.9728490771758 -0.704172619667509 0.309840083989807 -2.27269696870685 0.0230444474597208 0.315724409273318
"LOC132722456" 52.6019165717819 0.0557160443122183 0.216436354425629 0.257424610851885 0.796851006179723 0.962171203261687
"LOC132722283" 9.72384017615036 -0.0487852376808192 0.333351958694729 -0.146347535715231 0.883647041710875 0.983408576290386
"LOC132720873" 114.793184324255 -0.0342860357517539 0.195704660010137 -0.175192740683733 0.860928188216411 0.976628391766745
"LOC132723339" 6.16499839136642 -0.0938666122135948 0.52017076048129 -0.180453457489122 0.856796590057008 0.976158228333235
"LOC132723004" 61.3984183451182 -0.0566285258648763 0.197756968860913 -0.286354135538477 0.774606899004018 0.957422665122939
"LOC132723497" 89.174458203051 0.394941836505898 0.155315034361723 2.54284357035323 0.010995444293214 0.23288405723726
"LOC132723644" 417.804576428127 0.513720691857266 0.392431075620831 1.30907240473898 0.190509825747023 0.679114292306536
"LOC132723790" 54.089709016412 0.0447074951271063 0.241504828356308 0.185120502274789 0.853134521038538 0.975037953471916
"LOC132723880" 4.56644650975493 0.586321907918351 0.545872238881745 1.07410098216291 0.282777424416463 0.759106805795431
"LOC132723978" 245.617534732889 -0.457947960191591 0.228772775899763 -2.00175898723299 0.0453106588610158 0.409869270951523
"LOC132724068" 190.997323638311 0.010816849453286 0.216972396593264 0.0498535741095363 0.960239073759824 0.99383737979427
"LOC132724164" 22.5396705635933 0.411110888241614 0.235332061682503 1.74693955979641 0.0806478227511919 0.50839046703134
"LOC132724357" 30.5651488960457 0.0783504387329034 0.229210855615274 0.341826910957538 0.732481156159509 0.948920598988807
"LOC132724439" 123.657373580474 0.00248043651321758 0.184261660599242 0.0134614900633745 0.989259609294781 0.997749743348762
"LOC132724613" 44.6473596211795 -0.0204750131552095 0.236174409247775 -0.0866944611841023 0.930914379177024 0.991658994237602
"LOC132724534" 40122.9093440153 -0.0321848522099575 0.13241368776754 -0.243062879318488 0.807956686990076 0.96635565828648
"LOC132725266" 930.883629389729 0.127997966614721 0.115444523684168 1.10874004699346 0.267542340495967 0.749870387210315
"LOC132725690" 8.00983441788343 0.255472210169019 0.334871469886092 0.762896314385692 0.44552523441813 0.858484482245565
"LOC132725480" 672.963149274041 -0.0311133053155539 0.152919185165803 -0.20346240585718 0.838773626868882 0.972304226330045
"LOC132725626" 8.69673192781415 -0.131152637847977 0.359131051758851 -0.365194369035078 0.714966321320615 0.944181935537029
"LOC132725059" 99.7927056577666 -0.114047526573712 0.356731476054769 -0.31970132783069 0.749194753108961 0.952652674521576
"LOC132725756" 993.179620614584 -0.232520787012008 0.228825643133036 -1.0161482945197 0.309558774160715 0.779569302285555
"LOC132726060" 1172.26786120887 0.344123046074736 0.228031830827238 1.50910092168427 0.13127299407328 0.606142598211157
"LOC132726151" 378.707085083679 -0.106372839914667 0.139267010931688 -0.763805004523605 0.444983454062151 0.858164955691054
"LOC132726298" 105.751800126547 0.0258384852378462 0.239901229833075 0.107704680196199 0.914229956853721 0.988971566616089
"LOC132726394" 92.4870388494195 0.310562507053896 0.350806653210433 0.885281120559601 0.376005029863093 0.821181496752474
"LOC132725170" 9.45070219526939 -0.149543609184277 0.532206992815982 -0.280987681866073 0.778719847824864 0.958336010381967
"LOC132726937" 4.81658128334275 0.786276755242069 0.647673099834232 1.21400248897679 0.224746773705149 0.71446069594701
"LOC132727143" 5.20819063547415 -0.0988064490672585 0.418408599575381 -0.236148227277192 0.813317652028738 0.967292905038171
"LOC132727241" 5.20985853481387 -0.0977845830079233 0.466867654466919 -0.209448185309766 0.834098380369767 0.971475911755748
"LOC132727657" 8.29781463348321 -0.0894589582461021 0.569020735550303 -0.15721563847684 0.87507490384196 0.981123291002773
"LOC132727753" 8.24423652185108 -0.130917135938928 0.479278520791456 -0.273154606892749 0.784734371924463 0.959368750385836
"LOC132728617" 136.675106752017 -0.343412629677723 0.1909259755672 -1.79866897973164 0.0720710586513497 0.486539926597101
"LOC132728880" 139.02810961443 -0.495894493107272 0.247606824704998 -2.00274969681505 0.0452041616303926 0.409869270951523
"LOC132729125" 36.82718501799 0.183900199879158 0.368037336979171 0.499678107087177 0.617301750355743 0.913517284528466
"LOC132728959" 50.3329430411499 0.0298415942745341 0.397264835366385 0.0751176334220777 0.940121118020435 0.992674275054959
"LOC132730598" 85.7722756733718 -0.237772192439797 0.298985956160599 -0.795262076831725 0.426461068462818 0.847639298951679
"LOC132730689" 88.9510632098381 0.129620037496254 0.27631893699856 0.469095744592162 0.639001200645555 0.917381940479643
"LOC132730997" 532.762082081948 0.144665218654985 0.261823956203299 0.552528579709708 0.580586259094249 0.902530009056743
"LOC132731090" 2426.4406940603 0.0439336004175161 0.163443813725794 0.268799408286095 0.788084048710129 0.960484258312968
"LOC132731353" 5.14760455180777 0.193631173101663 0.454289058087066 0.426229004759681 0.669940984422457 0.929350722256835
"LOC132731416" 19.8955184314312 -0.119703328727388 0.240561758816115 -0.497599158388632 0.618766597064838 0.913669141108682
"LOC132731574" 19.077266352085 0.23683948562113 0.309047025971018 0.766354197640267 0.443465578013371 0.857756878980262
"LOC132730027" 9.25410628364694 0.208919239728566 0.639955671499331 0.326458923692473 0.744077162498127 0.952117747035103
"LOC132731739" 444.932189292894 -0.361798296538904 0.181106133312265 -1.99771421277648 0.045747652450804 0.411081653951135
"LOC132731823" 190.985192439711 -0.0558770266615116 0.14179352728324 -0.394073183255356 0.693527009049931 0.937095279627309
"LOC132732250" 1122.11197871709 -0.12981784384296 0.146749308370641 -0.884623207320899 0.376359885675157 0.821181496752474
"LOC132732753" 5.83647898673599 -0.152639533963402 0.533076044360369 -0.286337260093074 0.774619822814047 0.957422665122939
"LOC132732944" 28.7897468473755 0.248576019193657 0.417399181286928 0.595535473805304 0.551485594191943 0.892839092662174
"LOC132733287" 11.5024948332499 -0.404604557683709 0.422049147026653 -0.958666924300543 0.337726566137067 0.797150375561442
"LOC132733373" 362.034853004945 0.0714681971645916 0.23841937992487 0.299758338383031 0.764361495894768 0.954788691138704
"LOC132733533" 212.23827736307 0.0196423674649502 0.273666673331472 0.0717747880143189 0.94278113730905 0.992674275054959
"LOC132733792" 5.76292269480296 -0.564034780696053 0.697054242520938 -0.809169138195312 0.418417864092624 0.84354277049106
"LOC132733944" 106.31996205376 0.118962930156741 0.249602960665989 0.476608650151122 0.633640822596937 0.916567655517418
"LOC132734092" 29.3496860797756 0.208959550185849 0.223015748435028 0.936972171930388 0.348772872553167 0.802551650497047
"LOC132734379" 12.2505071023615 0.0267478010419424 0.424638292387637 0.0629896114444746 0.949774776760476 0.992674275054959
"LOC132734476" 252.947276389922 0.00598546752457385 0.224542978776417 0.0266562221503872 0.978733930375802 0.997088638730783
"LOC132734652" 340.789214926114 -0.553745116280027 0.291214486821185 -1.90150264268976 0.0572362066864149 0.450227659980824
"LOC132734724" 21.340853083688 0.227028711868799 0.461677358504463 0.491747554188547 0.622897816189299 0.913773667239276
"LOC132734561" 13.351834514036 -0.371342087327996 0.285509910654868 -1.30062766114233 0.193385934114732 0.68267563704078
"LOC132733128" 1394.45296134073 -0.135604209701254 0.189671757801132 -0.714941492994612 0.474645196410847 0.868890603022832
"LOC132734821" 23.0010520960068 0.33291482885564 0.469834380095252 0.708579114172416 0.478585701011537 0.871718286375953
"LOC132735467" 200.101156359789 -0.572434228192112 0.495435504585237 -1.1554162406494 0.247920014417171 0.734246562092495
"LOC132735537" 72.2452418144255 -0.32029213169242 0.254805017454518 -1.2570087311942 0.208750473974488 0.698641019423083
"LOC132735629" 8.05162697144011 -0.661220936802883 0.506289779869446 -1.30601280747438 0.191548202194534 0.680670298263036
"LOC132735810" 255.87006902566 0.20452461092496 0.301472727676664 0.678418285133629 0.497506518699951 0.875701012244591
"LOC132735991" 5125.65203466766 -0.0754165623911316 0.154503583475711 -0.488121768405374 0.625463592986 0.913840684454018
"LOC132736018" 717.918952291899 0.114307818986698 0.129334666935913 0.883814229353833 0.376796503798045 0.821278207113827
"LOC132736001" 26.5376118997774 -0.484482413177871 0.250206081504725 -1.93633348264047 0.0528268704965946 0.434722151317626
"LOC132736028" 61.0908669582549 -0.509430421977057 0.237524552771773 -2.14474847350432 0.0319729629639735 0.360795207204439
"LOC132735975" 4.00340246205688 -0.699797603568642 0.719876882356602 -0.972107343241489 0.330997149344235 0.793130370076225
"LOC132736053" 30.9362848387853 0.456352105461204 0.245105968125094 1.86185635932086 0.062623339837032 0.463913701512733
"LOC132736063" 114.336106973883 -0.0109822632244918 0.23852735111047 -0.0460419451830726 0.963276817919093 0.994283007171596
"LOC132736072" 192.118528821712 0.578592705594913 0.257636766592358 2.24576916271575 0.0247187974871328 0.326541375699909
"LOC132736095" 4.22056007565967 -0.0145879475991523 0.550551743900017 -0.0264969601146183 0.978860958226357 0.997088638730783
"LOC132736129" 1.09121645660443 2.44578793179378 1.56618940939957 1.56161695202078 0.118378253521734 0.585208613584244
"LOC132736155" 33.5049179291434 -0.327156784247766 0.670657817962921 -0.487814762588592 0.625681053833945 0.913864838105873
"LOC132736207" 74.3090719983653 0.420743916858536 0.406947312916126 1.03390267856432 0.301181662683105 0.770762207017681
"LOC132736313" 123.718429887334 0.565046461446686 0.667588634773478 0.846399162619677 0.397330105481882 0.832613848957626
"LOC132736299" 482.581929208732 0.247029885818709 0.310592079288792 0.795351531128448 0.426409045769428 0.847639298951679
"LOC132736319" 5.77692271287395 1.04585140275715 0.685047655362591 1.52668415776649 0.126839568657215 0.596933108741843
"LOC132736329" 267.990956442262 -0.188699140759953 0.210161092041363 -0.897878569848763 0.36925029083244 0.817955925536399
"LOC132736350" 98.0980898276304 0.0926554258525658 0.169625117683217 0.546236472039501 0.584903398520407 0.903915175429582
"LOC132736339" 78.8567964663764 0.0724886421061086 0.430536824906616 0.168368041739128 0.866293748168511 0.978309215916126
"LOC132736359" 14.0897070032184 0.232413330086136 0.357556252733149 0.650004938550439 0.515689031586273 0.8815616810852
"LOC132736375" 704.218620273373 -0.0193658119795841 0.291188075979653 -0.0665061984919235 0.946974822954687 0.992674275054959
"LOC132736232" 516.533706376438 -0.0665750659192313 0.305695400618695 -0.217782360429664 0.827598689037685 0.96973228506477
"LOC132736384" 18.504654057681 0.201145315543333 0.273173133524944 0.736329056037885 0.461530467609227 0.864297207709901
"LOC132736399" 111.240444092261 0.289990156865391 0.245763762095678 1.1799549062587 0.23801815035169 0.726892390202087
"LOC132736448" 18.3929029584304 -0.0882358071510137 0.472232517462761 -0.186848223889986 0.851779635481908 0.974935099378724
"LOC132736589" 59.7297486363823 -0.62363044508162 0.299276893798021 -2.0837908238332 0.0371791983822157 0.383144063540224
"LOC132736618" 228.657662489908 0.00484070360397807 0.199796876300754 0.0242281245513137 0.980670644563575 0.997250651622957
"LOC132736640" 680.964737671396 0.107652322706782 0.183597324255038 0.58635017227833 0.557640221433114 0.894433263943268
