"baseMean" "log2FoldChange" "lfcSE" "stat" "pvalue" "padj"
"LOC132750750" 34.5006889126331 0.0136347227361874 0.36907918655559 0.0369425403351315 0.970530820598922 0.995979861208657
"LOC132751655" 1684.52227952304 -0.594747969378926 0.234369217373464 -2.53765394638497 0.0111598273488847 0.254258783540945
"LOC132753198" 591.772776365203 0.255112779441509 0.187753431715666 1.35876493500183 0.174221088020578 0.663439665959046
"LOC132755019" 162.57848170381 -0.085158366580933 0.122889950638869 -0.692964446142417 0.488331863962835 0.870778796475228
"LOC132715378" 56.341755188379 0.602072516208507 0.45775330476378 1.31527726822028 0.188416734954783 0.679514678301124
"LOC132713857" 104.659297232398 0.688423396561363 0.253959705137422 2.7107583708559 0.00671295256389269 0.207723837264358
"LOC132722257" 443.227530607183 -0.110577884701312 0.210172552634312 -0.526129046420782 0.598798548394334 0.913672662686497
"LOC132723126" 684.195131519048 -0.115782124118946 0.169107955352193 -0.684663970289346 0.493555989783545 0.87266887056992
"LOC132724356" 901.364570841026 -0.00210208052029831 0.156085351726664 -0.0134675067009457 0.989254809147691 0.998769794820135
"LOC132725203" 4517.6326624925 0.0562799905354459 0.217224153565822 0.259087166926823 0.795567986133429 0.963261879952409
"LOC132726113" 41.4822213646331 0.166649245891002 0.380499924937899 0.43797445142256 0.661404803848399 0.929448803977007
"LOC132736783" 33.3044124514469 0.0964822761398544 0.25442653477138 0.379214676749618 0.70452845362528 0.940867227582139
"LOC132736883" 31.9950811993311 -0.0724980320193691 0.247359318842696 -0.29308793522945 0.769454938349638 0.956754459275014
"LOC132737219" 94.8745472088751 -0.0124995120980578 0.259248337684843 -0.0482144348915862 0.961545346187137 0.994797857156138
"LOC132737376" 101.869907604711 -0.304341259323038 0.423477383503506 -0.71867181384084 0.472343154022161 0.863395609294265
"LOC132737931" 37.2160744558607 -0.119237700821684 0.287924469340699 -0.414128403517492 0.67878007232232 0.932373191279441
"LOC132738013" 179.223175126637 -0.0835212197458095 0.224205627396814 -0.372520621875329 0.709505261016855 0.941867686147568
"LOC132739949" 109.706187668991 -0.0508089428365498 0.211977214906863 -0.239690585890912 0.810570133606303 0.966856516107087
"LOC132740046" 995.665899716766 0.177346505843616 0.177335161683434 1.00006397016854 0.317279551037042 0.783003725738887
"LOC132740356" 57.0629117070574 0.299327896500638 0.272057030797745 1.10023951824707 0.271227776497185 0.751300543090649
"LOC132740868" 149.736449199561 -0.242730025910889 0.137440181811851 -1.76607759616598 0.0773828315558277 0.515521505977034
"LOC132740797" 74.1242917348231 -0.591259661617005 0.247986330350945 -2.38424295718343 0.0171142992790212 0.295015741849865
"LOC132741581" 229.907655828931 0.132925814121589 0.248204303884501 0.53554999668114 0.592269595006516 0.912719512132666
"LOC132741905" 614.478128493699 -0.137747838031192 0.256503987862309 -0.537020259135834 0.591253620111273 0.912618285730064
"LOC132741438" 301.903978673958 -0.00963641023836744 0.401932871918108 -0.0239751732481607 0.980872411891688 0.997662607788232
"LOC132742068" 68.0492010706692 -1.48449786522148 0.333796298706243 -4.44731673471284 8.69495848474649e-06 0.0101920722456656
"LOC132742996" 29.4814721412944 0.205055330132267 0.216584239938555 0.946769396473362 0.34375629948675 0.801478756796969
"LOC132743092" 27.5740312067419 -0.185416328968763 0.230626132376909 -0.8039692946233 0.421414708425699 0.841278214769472
"LOC132744114" 154.156139840418 -0.324667987152507 0.318820938125695 -1.01833960172499 0.308516594557441 0.775771536661839
