"baseMean" "log2FoldChange" "lfcSE" "stat" "pvalue" "padj"
"LOC132742068" 68.0492010706692 -1.48454165552493 0.337531347056198 -4.39823343364242 1.09135562130211e-05 0.00853382656088711
"LOC132738510" 114.224230022783 -0.944210619047365 0.253840755605541 -3.71969669249895 0.000199462163461081 0.0411787956100786
"LOC132739257" 7.75996085864448 5.37683277516637 1.14246325988267 4.70635071076033 2.52190513311594e-06 0.00312232871355862
"LOC132747103" 41.7422116050568 1.55380995400547 0.428957657587932 3.62229214590243 0.000292004070820715 0.0498655687377397
"LOC132718766" 2986.77647798648 -0.646559328936947 0.173379291757793 -3.72916120709603 0.000192118219925554 0.0411787956100786
"LOC132727777" 27.0503605127884 1.80232762299222 0.411933003273801 4.3752930905472 1.2126942494409e-05 0.0085795230780683
"LOC132728236" 169.997079347771 0.527389051524823 0.12973784342715 4.06503636559182 4.80249732453331e-05 0.0222970946095598
"LOC132737737" 2784.25413403987 -1.02563096098632 0.280310304724571 -3.6589127966383 0.000253287501925348 0.0462647099301292
"LOC132739594" 11.2079546166912 4.11877663654309 0.909656072092684 4.52783943613739 5.95898321795387e-06 0.00590217424460937
"LOC132740341" 163.843954885787 -1.00960930161563 0.254747665714239 -3.96317390695208 7.3959864217519e-05 0.027470542566992
"LOC132741452" 3020.53903848456 -0.647585516250985 0.139132015773605 -4.65446800759888 3.24818263989006e-06 0.0037121730369882
"LOC132741637" 147.140425711603 -1.0293611911639 0.265082847577859 -3.88316784948357 0.000103104341888517 0.033124638479234
"LOC132741641" 20.3093406557458 3.3419536387346 0.737129301844384 4.53374140788141 5.79479669563512e-06 0.00590217424460937
"LOC132742094" 15.7210118061738 1.87487679880398 0.485198144170369 3.8641466817846 0.000111478220634159 0.033124638479234
"LOC132742857" 560.056293423501 -0.872955017790671 0.230727335910288 -3.7834919488261 0.0001546433292002 0.0376645236381537
"LOC132743875" 120.999709714679 -0.781148320463634 0.205052949501262 -3.80949565643202 0.000139250552815355 0.0372328654000836
"LOC132745166" 62.7389259864658 1.19280452024634 0.298971906497388 3.98968764062373 6.61603634400072e-05 0.0262715157398337
"LOC132745195" 14.3281272830066 -1.70376065413576 0.45003481565072 -3.78584188352681 0.000153189061173453 0.0376645236381537
"LOC132745822" 225.660280860098 -1.29961092128013 0.275333130331189 -4.72013999810653 2.35682378006621e-06 0.00312232871355862
"LOC132746012" 540.721225274829 -0.390171867737925 0.0978854439381879 -3.98600498746584 6.71950998259192e-05 0.0262715157398337
"LOC132746109" 166.646726403766 -0.846068743924068 0.228431602876064 -3.70381651781826 0.000212379897313453 0.0415174754524469
"LOC132746399" 80.8726248757508 -1.32407557553027 0.275015547254877 -4.8145480819059 1.4753337945276e-06 0.00302186398532795
"LOC132746437" 128.099938520346 -0.68226311735013 0.169263866513192 -4.03076646779162 5.559526087051e-05 0.0242934938456814
"LOC132746691" 29.241347755776 4.59837266260692 0.96416029483389 4.76930307879889 1.84864353677765e-06 0.00305169966954506
"LOC132746792" 60.5513968574354 -1.14140148907828 0.238042534000921 -4.79494765029625 1.62717317645713e-06 0.00302186398532795
"LOC132747531" 11.9858824248679 -2.90524885234797 0.76178811480876 -3.81372299707946 0.000136888893961178 0.0372328654000836
"LOC132748111" 8.98312217225349 3.17276984637992 0.810924228086822 3.9125355199527 9.13320992089829e-05 0.0308391135897241
"LOC132748454" 183.81668515655 -0.705322382931824 0.192877795594232 -3.65683556657631 0.000255348065845769 0.0462647099301292
"LOC132748662" 17.7027611521786 -2.73590510715841 0.735468493706949 -3.71994875452618 0.00019926320449355 0.0411787956100786
"LOC132750036" 429.252562791507 -0.578842159679999 0.155417268379735 -3.72443915476431 0.000195749915457847 0.0411787956100786
"LOC132750696" 16.3770561457808 -1.33101908538309 0.349644317409966 -3.80678025955858 0.000140787731697362 0.0372328654000836
"LOC132752133" 59.5327419214334 -1.19842681329612 0.289628124103045 -4.13781229639751 3.50633026413501e-05 0.018862271840605
"LOC132752300" 622.808393408431 -0.834740363215243 0.202852392790313 -4.115013639884 3.87156520004508e-05 0.0197144359448839
"LOC132752875" 5.61452720409477 -2.53693206106576 0.687019046027458 -3.69266627429769 0.000221915154602796 0.0428180967783603
"LOC132753131" 145.273116864248 -0.784708632584778 0.208494514547661 -3.76368958333144 0.000167424691052997 0.0396792583863566
"LOC132754368" 27.739770740541 1.83172513886987 0.504659324186993 3.62962705944407 0.000283830995439041 0.0494835599701137
"LOC132754445" 8.16544477940721 -4.30108498865058 1.07402538326937 -4.0046399793252 6.21120032696757e-05 0.0262715157398337
"LOC132755646" 34.1310851017649 1.22460458867918 0.290703349361438 4.21255754833633 2.52495355998408e-05 0.0150052940162734
"LOC132757650" 599.065011443553 -0.682031813681235 0.184103854326485 -3.70460366610108 0.000211721509132515 0.0415174754524469
"LOC132757649" 210.852034572272 -1.25832493135623 0.33535520837238 -3.75221526292498 0.000175278858172294 0.0397379710515912
"LOC132757773" 22.2551698885547 2.37032238609129 0.551041357584614 4.30153264081874 1.69620781338339e-05 0.0109567649927987
"LOC132758254" 187.733916591935 -1.18863483507946 0.199054738406687 -5.97139683583403 2.35230788703006e-09 3.49482382776056e-05
"LOC132758583" 1019.73547764913 -1.0530709420954 0.241897983854651 -4.3533679996612 1.34061829434444e-05 0.00905343909048881
"LOC132758975" 77.1851380395887 -0.90693387928459 0.239003092737463 -3.79465331974104 0.000147849896715207 0.0376645236381537
"LOC132759052" 85.2613624513765 -1.13705613040745 0.281733470893522 -4.03592844968425 5.43867902508112e-05 0.0242934938456814
"LOC132759065" 934.139814753495 -0.644722238297479 0.175024824126203 -3.68360454876158 0.000229958903020562 0.0432468281288164
"LOC132759372" 58.4700840984085 -0.921886769120174 0.217741796877802 -4.23385304217702 2.29721092122819e-05 0.0142206927736197
"LOC132759609" 18.6792910887041 1.92643368427195 0.490950049599762 3.92388937702001 8.71307566331346e-05 0.0301046895650809
"LOC132759776" 5.76434188311299 2.62746005580772 0.679778884040923 3.86516868571862 0.000111012448912404 0.033124638479234
"LOC132759803" 909.350851617411 -0.785946258093616 0.211300189745428 -3.71957194662492 0.000199560697578627 0.0411787956100786
"LOC132759828" 279.901603073 0.476501241438439 0.122960493421243 3.8752385272725 0.000106520305423141 0.033124638479234
"LOC132760592" 251.022871811509 -0.799117482717063 0.213054057234173 -3.75077336283127 0.000176289991716414 0.0397379710515912
"LOC132712777" 66.0375040016735 -2.75999737485059 0.626402228193216 -4.40611040419106 1.05243336584272e-05 0.00853382656088711
