"baseMean" "log2FoldChange" "lfcSE" "stat" "pvalue" "padj"
"LOC132742068" 68.0492010706692 -1.48449494942649 0.333552217890382 -4.45056237016042 8.56457147344145e-06 0.00994727395687594
"LOC132738510" 114.224230022783 -0.944219822313449 0.253036985348723 -3.7315486548821 0.00019030624392723 0.0462621201807287
"LOC132747103" 41.7422116050568 1.55380171702262 0.421385113395483 3.68736736925097 0.000226586124879722 0.0481110011495762
"LOC132718766" 2986.77647798648 -0.6465551415073 0.175506815289624 -3.68393182019937 0.000229663695114186 0.0481110011495762
"LOC132728236" 169.997079347771 0.527547962903203 0.133791760299961 3.94305270907894 8.04509649748152e-05 0.0301393784866997
"LOC132737737" 2784.25413403987 -1.02563047458998 0.278665564202859 -3.6805066945529 0.000232770947603063 0.0481110011495762
"LOC132740341" 163.843954885787 -1.00960742367363 0.253861992998342 -3.97699321489302 6.97921556377675e-05 0.0300805301158346
"LOC132741452" 3020.53903848456 -0.64758333856651 0.142299892936429 -4.55083503721124 5.3433429597147e-06 0.00698174549473722
"LOC132741637" 147.140425711603 -1.02936351874361 0.263782171982653 -3.90232406916153 9.52734828260335e-05 0.0343411626200182
"LOC132742857" 560.056293423501 -0.872954988926129 0.230823715609771 -3.78191203889092 0.000155628358360102 0.0456685868271065
"LOC132743875" 120.999709714679 -0.781157262255727 0.206214241527235 -3.78808590750294 0.000151812360769191 0.0456685868271065
"LOC132745166" 62.7389259864658 1.19281202241785 0.296647461360783 4.02097498810937 5.79577592717471e-05 0.0288491646508368
"LOC132745822" 225.660280860098 -1.29959988488245 0.273666739937007 -4.74884118246008 2.04585518508153e-06 0.00339939739825308
"LOC132746012" 540.721225274829 -0.390080676949435 0.102340210496537 -3.81160713913749 0.000138066188882361 0.0456685868271065
"LOC132746109" 166.646726403766 -0.846068547187301 0.22857008107986 -3.70157171572991 0.000214268074844234 0.0481110011495762
"LOC132746399" 80.8726248757508 -1.3240658896495 0.273505102202885 -4.84110124083651 1.29121563994398e-06 0.00339939739825308
"LOC132746437" 128.099938520346 -0.682292249484392 0.171872027097125 -3.96976902529246 7.1942337405134e-05 0.0300805301158346
"LOC132746792" 60.5513968574354 -1.14140597297095 0.238399236010135 -4.78779207548479 1.68626220200289e-06 0.00339939739825308
"LOC132750036" 429.252562791507 -0.578856713350491 0.158155353274497 -3.6600513442363 0.000252164715475778 0.049115724464408
"LOC132751601" 50.9642256701261 1.65942028810117 0.450768272239742 3.68131563443002 0.000232033544005257 0.0481110011495762
"LOC132752133" 59.5327419214334 -1.19845751168438 0.287684569574505 -4.16587345458583 3.10162724732232e-05 0.0231580782973287
"LOC132752300" 622.808393408431 -0.834741987887356 0.203958798640961 -4.09269908162577 4.26380898372024e-05 0.0276700168673231
"LOC132753131" 145.273116864248 -0.784712293079847 0.209437051865804 -3.7467691895446 0.000179126763600054 0.0456685868271065
"LOC132755646" 34.1310851017649 1.22463222381976 0.289722769940195 4.22691051888174 2.36921828117272e-05 0.020637865577582
"LOC132757650" 599.065011443553 -0.682042111186524 0.185862186585719 -3.6696120050862 0.000242918886579573 0.0488313677195438
"LOC132757649" 210.852034572272 -1.25833009596448 0.331311563988866 -3.79802648846502 0.000145852739997362 0.0456685868271065
"LOC132758254" 187.733916591935 -1.18861081431427 0.200325070947982 -5.93341017521921 2.96706358061424e-09 3.10147156081607e-05
"LOC132758583" 1019.73547764913 -1.0530712926681 0.241648818771388 -4.3578582259256 1.31341414505463e-05 0.0124810164165964
"LOC132758975" 77.1851380395887 -0.906935172855597 0.239026542101116 -3.79428646242948 0.000148068648153419 0.0456685868271065
"LOC132759052" 85.2613624513765 -1.13705212172922 0.279854570170462 -4.06301073102588 4.84438015973135e-05 0.0276700168673231
"LOC132759372" 58.4700840984085 -0.921859012029282 0.219063866215334 -4.20817466593564 2.57441842960516e-05 0.0207003044958944
"LOC132759803" 909.350851617411 -0.785945924289648 0.212131194775202 -3.7049992818007 0.000211391331657425 0.0481110011495762
"LOC132759828" 279.901603073 0.476523882439206 0.126883437759724 3.75560349603378 0.000172924281503922 0.0456685868271065
"LOC132760592" 251.022871811509 -0.79911994993267 0.213771171653696 -3.73820260117779 0.000185340565435562 0.046127736440427
"LOC132713096" 63.8859784501633 -1.4249588982976 0.378534459267759 -3.76440998543185 0.0001669427902209 0.0456685868271065
"LOC132713118" 833.245160821139 -0.705057632095735 0.178586581882634 -3.94798771925147 7.88108463647013e-05 0.0301393784866997
"LOC132715395" 36.9381102566502 1.1862694200621 0.322498993785614 3.67836626755706 0.000234732713922164 0.0481110011495762
"LOC132720366" 926.153182152209 -0.670224235743936 0.177398606507893 -3.77806933739424 0.00015804887967161 0.0456685868271065
"LOC132720785" 43.7318895442375 1.57039890642165 0.320261165914062 4.90349462739123 9.41465189378124e-07 0.00339939739825308
"LOC132721308" 966.498888317308 -0.823388630114524 0.219407276313207 -3.75278634305238 0.00017487989764062 0.0456685868271065
"LOC132721594" 49.1195735979962 -1.05786858962532 0.28915644712855 -3.65846447530536 0.00025373090223649 0.049115724464408
"LOC132722155" 290.305574624331 -0.994850881202405 0.249923887605908 -3.98061542148837 6.87370788702112e-05 0.0300805301158346
"LOC132722176" 323.076797787057 -0.829169636522753 0.201038804392118 -4.12442582430748 3.71660740381028e-05 0.0258997981280192
"LOC132723296" 528.595753584393 -0.812366432761405 0.211493097994965 -3.84110139036663 0.00012248350669617 0.0426773365165022
"LOC132723766" 45.1313235357299 1.7097749151778 0.433709362682898 3.94221352428558 8.07330524851804e-05 0.0301393784866997
"LOC132725056" 65.0146640967644 -1.26960374716782 0.26857458383398 -4.72719245821351 2.27645477736263e-06 0.00339939739825308
"LOC132727157" 96.4994266524 -1.01161713498737 0.26833763407515 -3.76994132214811 0.000163285933177787 0.0456685868271065
"LOC132729160" 30.7258004523078 -1.29580385343149 0.325746226468677 -3.97795507097331 6.95105017261207e-05 0.0300805301158346
"LOC132729677" 540.891416070394 -0.586748458800244 0.14591997800852 -4.02102896949438 5.79444777365905e-05 0.0288491646508368
"LOC132730403" 394.912227653451 -1.16780463990413 0.265126791564022 -4.40470249353179 1.05929152764045e-05 0.0110727743384256
"LOC132731011" 68.0791761662495 -1.07915894863934 0.224915223331173 -4.79806983563024 1.60201926858221e-06 0.00339939739825308
"LOC132732296" 363.543263753277 0.764664530373946 0.188607978389341 4.05425336141114 5.02946829120003e-05 0.0276700168673231
"LOC132732829" 187.132527544439 -0.984185825610908 0.265597993511554 -3.70554691546679 0.000210935079201135 0.0481110011495762
"LOC132734395" 509.426124325621 -0.693437598662634 0.170020060584383 -4.07856341351244 4.53148428107071e-05 0.0276700168673231
