"baseMean" "log2FoldChange" "lfcSE" "stat" "pvalue" "padj"
"LOC132712777" 88.494279107252 -2.80444325629802 0.668715414873562 -4.19377689510608 2.74347823651935e-05 0.00953130064004097
"LOC132713118" 1060.11090080423 -0.706520394145546 0.158149319091816 -4.46742608948803 7.91663497355081e-06 0.00617845812040259
"LOC132713245" 658.32068187498 -0.538466947755078 0.146802150611984 -3.66797724359168 0.000244476936884068 0.0288539726173355
"LOC132713348" 259.824318405529 -0.597740539686603 0.171556954304451 -3.48421048922232 0.000493591139204139 0.0378368541008222
"LOC132713351" 2939.71751175041 -0.694508802374122 0.202251481935976 -3.43388733534211 0.000594991444821446 0.0416185340607702
"LOC132713379" 33.1085507532976 -0.680371208159211 0.194775258483746 -3.49310899883103 0.000477431589628532 0.0378368541008222
"LOC132713474" 230.704364453016 -1.14360615880362 0.272294019620458 -4.19989451254809 2.67039362950066e-05 0.00953130064004097
"LOC132713597" 99.1771800950909 -0.820483526309105 0.209041742369076 -3.92497458646556 8.67388946366351e-05 0.0152794838763436
"LOC132713609" 42.5157119399251 -1.06120809332145 0.293167641840099 -3.61979953401632 0.000294831341113441 0.0305273393135693
"LOC132713662" 2012.13225844654 -0.937648002514925 0.2251242323189 -4.16502476369003 3.11318771389451e-05 0.00998375352248169
"LOC132714217" 1330.20855174275 -0.750493701277863 0.198936236647321 -3.77253392305976 0.000161597986830011 0.0219685437095973
"LOC132714941" 857.567505604462 -0.688166169490785 0.187631102681853 -3.66765509371673 0.000244785073469568 0.0288539726173355
"LOC132715026" 28.0192329421552 1.31778519522037 0.370381638806551 3.55791177842011 0.000373814811780635 0.0342620956258127
"LOC132715381" 987.432632531395 1.03516389441578 0.260979349052029 3.96645902511393 7.29483096107866e-05 0.0142531373061879
"LOC132715395" 81.7163890339497 1.19462724594813 0.291403079615067 4.09956973524847 4.13918939037925e-05 0.0101404436290882
"LOC132715404" 101.948745188377 -0.864997263210828 0.228900504090798 -3.7789224914407 0.000157508436891739 0.0219685437095973
"LOC132715450" 148.6796896708 -1.23174398055807 0.338814270701443 -3.63545484081294 0.000277490602902942 0.03036208956474
"LOC132715750" 1371.40362279261 -0.658890345890916 0.180677117715009 -3.64678357848401 0.000265543395294126 0.0301573692265278
"LOC132716248" 54.4940374300818 -1.61150777170863 0.452879645064336 -3.55835769894163 0.000373180878732273 0.0342620956258127
"LOC132716412" 279.11060722151 -0.796312535789642 0.217245021225726 -3.66550419105919 0.000246851768613968 0.0288539726173355
"LOC132717148" 151.216321860154 -1.00641861652991 0.226674472958355 -4.43992922270876 8.99884680047e-06 0.00617845812040259
"LOC132718021" 94.711569421543 1.4114695917354 0.415195252911601 3.39953210408191 0.000675012549639283 0.0445747982903959
"LOC132718079" 15490.8510575478 -0.761022613733841 0.209594855417336 -3.63092220092199 0.000282410312397963 0.03036208956474
"LOC132718266" 517.62081801581 -0.711949281186953 0.204812787910257 -3.47609779863409 0.000508766718938278 0.0378758652009586
"LOC132718270" 708.608294017998 -1.11234262312401 0.316941746837352 -3.50961220547207 0.000448760669679053 0.0373659813382007
"LOC132718960" 31.6679301002789 1.13369340626731 0.312041585967585 3.63314845600444 0.000279983819485413 0.03036208956474
"LOC132719110" 37.1936087692967 0.953918627537705 0.24005637275107 3.97372757325999 7.075648887226e-05 0.0142531373061879
"LOC132719135" 68.8771819907094 -0.965492870222303 0.266318080571486 -3.62533729647823 0.0002885845432744 0.0305273393135693
"LOC132719152" 1193.21704239629 -0.693934888869698 0.164364570266621 -4.22192500332672 2.42224710796858e-05 0.00953130064004097
"LOC132719229" 1711.55512739264 -0.673483682448513 0.201482272737539 -3.34264485553936 0.000829840307002361 0.0482735475333885
"LOC132719341" 37.0334700747333 -0.800196605426978 0.235527242391409 -3.39746942774959 0.000680121870025961 0.0445747982903959
"LOC132719389" 1961.71881256155 -0.841869049828921 0.191074461144962 -4.40597369624517 1.05309742930527e-05 0.00627194740396241
"LOC132719508" 121.222091795929 -0.871719336401738 0.220451366421968 -3.95424782594983 7.67757988088962e-05 0.0145490138742858
"LOC132719820" 1387.74325388591 -0.467568765263817 0.139011583707461 -3.36352376394603 0.000769542106717331 0.0467343789869199
"LOC132720366" 1679.14292206959 -0.572307268757399 0.162593328079384 -3.51986932992711 0.000431759453248386 0.0370195234587699
"LOC132720698" 42.9841905908745 1.24573928021803 0.371395817525278 3.3542092329385 0.000795921540231408 0.0478586091522799
"LOC132720785" 61.0606162078807 1.4676945573512 0.340414042910058 4.31149827076607 1.62152042855878e-05 0.00780013692307102
"LOC132720882" 93.6237923247517 0.775556191354707 0.227951234505053 3.40228993731339 0.000668237039238897 0.0445747982903959
"LOC132721189" 167.12705818848 -0.831068754375188 0.241975416708492 -3.43451729799633 0.000593610184182663 0.0416185340607702
"LOC132721308" 1863.18349716989 -0.706816028170514 0.189787578785018 -3.72424809197424 0.000195898209689413 0.0243930731247585
