"baseMean" "log2FoldChange" "lfcSE" "stat" "pvalue" "padj"
"BJM09_gp01" 109498.080706601 -0.054034370373992 0.214953741568355 -0.251376737989039 0.801522850801686 0.967060884503541
"BJM09_gp02" 478056.441473878 -0.0854494297644225 0.164442737386636 -0.519630304885493 0.603321271816085 0.908105867890212
"BJM09_gp03" 14428.7912612856 0.348066446647447 0.224972854558584 1.54714864302354 0.121827406644307 0.602600743348969
"BJM09_gp04" 25294.3993503246 -0.0324557508044072 0.206447842090826 -0.157210414387031 0.875079020868804 0.979326447617173
"BJM09_gp05" 54231.0649330976 -0.317407154676714 0.160791975281192 -1.97402360485736 0.0483790589672349 0.432188994634676
"BJM09_gp06" 800667.413128313 -0.156785716427468 0.1265829168714 -1.23860091316075 0.215493329757007 0.703988824207168
"BJM09_gp07" 209600.703254368 -0.021159852617104 0.140705271704958 -0.150384220581825 0.880461489846005 0.980316883109327
"BJM09_gp08" 32620.5790194485 0.0123320191741853 0.137815853001157 0.0894818622505044 0.92869896758115 0.989171935146787
"BJM09_gp09" 79188.0523021122 0.0959419678120449 0.16152418930683 0.593978946582388 0.552526194445097 0.888142490101913
"BJM09_gp10" 7067.93287248655 -0.0802512838970599 0.173486927762885 -0.462578275677025 0.643666683332891 0.92208824575682
"BJM09_gp11" 56475.9962389881 0.27401322268556 0.206347483379661 1.32792132085954 0.18420410042651 0.67517512654572
"BJM09_gp12" 169502.030102254 0.147370940261526 0.145416414118083 1.01344089080519 0.310849616214849 0.780617708050501
"BJM09_gp13" 510468.840810056 -0.151378052286046 0.143607629541137 -1.05410870418054 0.29183315155229 0.77017525673051
"BJM09_gr01" 43435.9950479711 -0.232298631276217 0.178918610094424 -1.298348065378 0.194167756708774 0.686864001499249
"BJM09_gr02" 9425848.08441284 -0.313488410283505 0.139358574869412 -2.24950930057417 0.0244801117685703 0.32977430564683
"BJM09_gt22" 136.636955182306 -0.433971322971956 0.259841704526406 -1.67013730056506 0.0948922016740438 0.5511628632142
"BJM09_gt24" 745.574190693745 -0.16916118605143 0.317062049810155 -0.533527068763725 0.593668778335681 0.906275531168698
"LOC132712682" 639.294512733992 -0.182206376045249 0.38354851475075 -0.475054312656265 0.634748261634861 0.919213872504673
"LOC132712683" 54.9233399537352 -0.475175594898403 0.308239593964843 -1.54157870760951 0.123176003000651 0.603144531655852
