"","M.C.193","M.C.216","M.C.218","M.C.226","M.C.306","M.C.329","M.C.334","M.C.337","M.C.339","M.C.358","M.C.360","M.C.363","M.C.373","M.C.482","M.C.488","M.T.18","M.T.20","M.T.22","M.T.235","M.T.245","M.T.29","M.T.31","M.T.32","M.T.399","M.T.43","M.T.44","M.T.500","M.T.7","M.T.83","M.T.8"
"LOC132732296",7.75806683378818,8.50448130351276,8.22865543738334,7.93651485506851,8.65815621603741,7.85586438654998,8.10296651534683,8.01928765788159,8.09743419817624,7.8534316346455,6.52469108497705,7.42929733642613,8.69508181085868,8.0505715848693,8.29050027406114,9.47697276235927,9.24356244415379,8.6616921649892,9.51145524129596,7.88006057187981,9.03729188392606,8.25448918592299,8.76777333186516,9.04375530478582,8.90096867189511,8.35793447534648,7.86484645261117,8.34325988689403,9.05155094733188,8.96913927597085
"LOC132728236",7.70174985842754,7.03157969891438,6.82519099770827,6.79126103919072,7.40297825703175,6.90950269031834,7.21667073340651,7.33116926830359,7.71898973959408,6.91364395465176,7.23409758910895,6.214897484094,7.21512594108774,7.06907957592303,6.64826361109514,7.6003059081701,7.56302664689779,7.63115113228887,7.60490365552814,8.00630251373909,7.87828603488822,7.86528472748909,7.52235014237255,7.29975228815337,7.50323242545073,7.82596407928753,7.60840487411296,7.98706870653708,7.41346078848765,7.2993356792356
"LOC132746437",6.95875621497265,7.15199644520364,7.31718183173584,7.40038637875088,7.58809732115364,7.58111601550974,7.4880159655654,6.50169030971852,7.15693722342077,7.48572872206587,6.83442112262033,7.28031805467425,7.04093895155307,7.52320437939439,7.82587332252183,6.30220409006433,5.29651129492512,6.46342001626307,6.68640379313905,6.87150040594742,6.72358621261318,6.35923102353314,6.29316946460723,7.12303578807219,7.40775273771406,6.14524036212439,6.80258460744161,5.90544890956395,6.90472964113191,6.97450047623593
"LOC132759052",6.82454469051101,7.67045288681639,7.75268915287698,6.55808063589353,6.72486819018625,6.45650086699102,3.94146602784668,7.07278668054533,5.39822533580014,7.20097323651387,6.64011846500921,7.36168293258353,6.19183212565315,7.09488291298853,7.12507083107917,5.83973323887097,5.02202676850865,6.22819173499876,5.65184279642253,5.80874551922625,6.12497003569912,4.46643427513387,6.74480784010104,5.35009352931983,4.85900579828908,4.93809214995363,6.28553819402933,4.56115202913649,6.66389428304776,5.34679963212033
"LOC132745166",5.31016832819786,5.22667326322869,4.74687427144112,4.70737121648096,6.01055747722451,5.36356016845028,5.2454790666736,4.49849359846243,5.4306145014113,4.72587748158884,5.58418069580008,5.07442203776411,6.37922149105535,4.85136060260292,4.82180504162031,6.48062391542965,6.21331541362103,6.87824618995938,6.7796410031024,5.00528681334729,7.58810415981451,4.39205274389477,5.50703140099785,5.11826833889251,6.41043984355123,5.66440373464332,7.96843891440087,5.3130686164518,6.99083120355832,5.76302565628581
"LOC132746012",8.93924662251253,9.12095113769444,9.2530708298706,9.08527532768737,9.56145697398042,9.31573473370308,9.45058803152419,9.68008559131496,8.83531866576469,9.08014553837257,9.01601138583723,9.63422351061879,9.15463360010142,9.01443759493556,9.45450110422628,8.65661855474574,8.64452836702694,8.86901908503642,9.28106410950179,8.95212737532909,8.76381879261213,8.8167063254292,8.60641490562785,8.88389027923112,8.63192512551243,8.74572765801869,9.03878602946618,9.03395720360593,8.95578213645666,9.04853613075519
"LOC132754445",0,0,0,4.42605598808556,0,4.04876838615791,1.01862554205518,0.848109786513921,0,0,1.95455327725362,5.52654601116008,1.08854077954,0,7.20193534066581,0,0,0,1.1016432323958,1.1354207164219,1.58204692034842,0,0.866811805201901,0.899151822964975,1.60894562004941,1.45652432296179,0,0.853914427230997,0,1.09366764208606
"LOC132713118",9.02079346469821,9.77610644152612,10.2677582276456,9.8793892327107,9.70070947082015,10.6380646282516,10.1675516494192,9.59756133078941,10.2181612062917,9.84180021472738,9.63438391245491,10.2616138438649,10.052902475768,10.5139367499833,9.86396480816243,8.66587345166201,9.07621162971535,9.29639940490752,9.09102583165433,8.8988638004371,9.86136238465783,9.36822896789014,8.95180066315544,8.91265851182379,9.80121039144551,9.10689877559808,9.90821301941626,7.82186395522166,9.8829401540614,9.6034388424488
"LOC132740341",6.03251507677308,7.11691485421094,8.56039932783618,7.11402873495373,9.16805265792783,8.70378346347428,7.81820728530043,7.61053932495238,6.52296840466252,7.12291240010368,6.84648959907508,8.21127435281414,6.77020109413821,7.80695434284618,7.56826369125144,7.30887449248793,6.07444573242135,6.35059475685588,7.39501577513334,6.95737018280173,6.56552615317499,6.80851002271444,6.19926601236445,6.50710958230949,7.33633623002972,6.51904047967579,6.5588264593537,6.05309521194727,6.76510149809647,7.24643794612277
"LOC132722155",7.41307392390499,8.77962148932948,8.36276925157485,7.81045730450951,8.34160813041719,9.45276567303885,9.45270194924394,8.67055551423599,7.26865355470146,8.71242609061419,9.08639522703749,9.38701996934978,7.52852363724296,8.00366695803418,8.18084257993408,6.53550926897738,6.41385179617424,7.16234124605947,7.72698190004858,7.1880048893753,7.96142623035142,6.90527855226144,7.7491547165361,8.12233685583757,8.62194903183879,7.71654964582114,7.9558894045558,6.15468947254755,7.68286542908675,7.98175729222896
