"baseMean" "log2FoldChange" "lfcSE" "stat" "pvalue" "padj"
"LOC132742068" 68.0492010706692 -1.48449435582248 0.333502596567258 -4.45122278237824 8.53827049562211e-06 0.0100836974553297
"LOC132738510" 114.224230022783 -0.944221203244694 0.25291703115889 -3.73332392412714 0.000188969311982225 0.0464943244689599
"LOC132747103" 41.7422116050568 1.55380133570223 0.421045511363753 3.69034057783806 0.000223954007912016 0.0489795709896464
"LOC132718766" 2986.77647798648 -0.646554368496146 0.175908174546058 -3.67552201689671 0.000237363568370019 0.04922662964823
"LOC132727777" 27.0503605127884 1.80221971158204 0.404506675426853 4.45535221311306 8.37555758270816e-06 0.0100836974553297
"LOC132728236" 169.997079347771 0.527500526515791 0.132543609045932 3.97982618937884 6.89656725128605e-05 0.0303445684228808
"LOC132740341" 163.843954885787 -1.00960819056005 0.254222422238423 -3.97135776486776 7.14641632999526e-05 0.0303445684228808
"LOC132741452" 3020.53903848456 -0.647583401876393 0.142204739888027 -4.55388056956683 5.2665262832326e-06 0.00777470942562213
"LOC132741637" 147.140425711603 -1.02936283736696 0.264161100812285 -3.89672375759225 9.75027242283184e-05 0.0359845991605138
"LOC132742094" 15.7210118061738 1.87611856931433 0.473600226143635 3.96139711458949 7.45124880832804e-05 0.0303445684228808
"LOC132742857" 560.056293423501 -0.872954722340174 0.231719514745755 -3.76729048176192 0.000165028939859937 0.0453253902266478
"LOC132743875" 120.999709714679 -0.781152363179116 0.205575409571282 -3.79983367080806 0.000144793237140721 0.0450002139639979
"LOC132745166" 62.7389259864658 1.19281416535665 0.295992888433848 4.02987440565901 5.58066622937714e-05 0.0299580309858837
"LOC132745822" 225.660280860098 -1.29960624037141 0.274622622895032 -4.7323349645093 2.21951746170065e-06 0.0037446430318121
"LOC132746012" 540.721225274829 -0.390098602868718 0.101416915870722 -3.8464845782333 0.000119824669070627 0.0416214512271796
"LOC132746109" 166.646726403766 -0.84606848158701 0.22861630936659 -3.70082293748485 0.000214901395126564 0.0489795709896464
"LOC132746399" 80.8726248757508 -1.32406303085857 0.273063934236609 -4.84891215883265 1.24140374183965e-06 0.00343863838122486
"LOC132746437" 128.099938520346 -0.682280936608444 0.170843483289301 -3.99360235153419 6.5076967973622e-05 0.0303445684228808
"LOC132746792" 60.5513968574354 -1.14138748293359 0.236939679776218 -4.81720699551714 1.45581641880815e-06 0.00343863838122486
"LOC132750036" 429.252562791507 -0.578855394562024 0.15790110504917 -3.66593631109656 0.000246435256745278 0.0495886352968877
"LOC132750696" 16.3770561457808 -1.33094952912515 0.343954827575005 -3.86954745920789 0.000109037555347486 0.0390222281410245
"LOC132751601" 50.9642256701261 1.65941600854571 0.451381580288469 3.67630422022363 0.000236637306731663 0.04922662964823
"LOC132752133" 59.5327419214334 -1.1984718102772 0.286792356450219 -4.17888337440831 2.92943851730556e-05 0.0230644459262524
