M-C-216	M-C-218	M-C-226	M-C-306	M-C-329	M-C-334	M-C-337	M-C-339	M-C-358	M-C-360	M-C-363	M-C-373	M-C-482	M-C-488	M-T-18	M-C-193	M-T-20	M-T-22	M-T-235	M-T-245	M-T-29	M-T-31	M-T-32	M-T-399	M-T-43	M-T-44	M-T-500	M-T-7	M-T-8	M-T-83
0.00837816782425707	0.00866011918196258	0.00737252277901302	0.00726301810525296	0.00687666841840003	0.00740718620096517	0.00746734547924139	0.0102922705803566	0.00873005046425344	0.0105350962222295	0.0085492711391992	0.00971977633997872	0.00862718844593938	0.00805151440658121	0.0103690539402108	0.00890754193977526	0.0107646292367806	0.00933003902373214	0.00692021418493382	0.00644659668952913	0.00974233876639877	0.00981424127734345	0.0114200944376166	0.0102665612563948	0.00930297644494025	0.0103041571842389	0.00900600959576103	0.0106134189636105	0.00968532280231119	0.00978724203972917
0.149873968036848	0.119234004938122	0.0943477460830239	0.101914762565181	0.108924457522253	0.110636198576138	0.0817489928456363	0.0952508965221534	0.132435353005344	0.107017358858635	0.126293149074924	0.110959738183688	0.101331609409361	0.0786214979675483	0.0983628766829346	0.12315081556248	0.1064035783601	0.11348998287884	0.0964865596823945	0.119024882428519	0.122262575245303	0.112365795585183	0.110354359967258	0.133198864221046	0.103397452104833	0.120807482945511	0.130324122797147	0.137398760333292	0.103602177811684	0.129010418357358
1.00416601091583e-06	4.05524889112598e-07	6.25243102333726e-08	0	6.7531283761685e-07	7.64489464379569e-07	4.07157254514203e-07	1.60429857900323e-07	1.21050889328293e-06	1.10289066219477e-06	4.88010080336219e-07	3.61859649206924e-07	7.61618719674187e-07	6.52435039023771e-07	3.52675200096573e-07	7.0137435180955e-07	1.12678986626492e-06	3.83817965885683e-07	3.65157113919891e-07	1.43470252734328e-07	5.79251315891898e-07	1.46333787264226e-06	8.77466998466188e-07	9.45961497063859e-07	1.02142819090097e-06	1.341825701931e-06	4.85392124027396e-07	2.8730952199576e-07	2.03815715536852e-07	5.55258468545889e-07
0.432623655741219	0.405792175072845	0.472588998509983	0.422331733670218	0.342743423793036	0.437726838358259	0.480458711506081	0.551071535085395	0.452976850879737	0.460389112633385	0.421166629799723	0.445714833156241	0.414535455184046	0.446990422020615	0.571183685285549	0.503421917790685	0.525734776291422	0.487447521289183	0.392523489238516	0.389750762520482	0.450622055760247	0.507053053366835	0.552201296840805	0.503343644862035	0.474503189297807	0.517082019558729	0.463000411700774	0.531243720234734	0.460095991087546	0.468032616736686
0.409076738731705	0.466219123391266	0.425656813189678	0.468406657003427	0.54141484708195	0.444196091547613	0.430280162871045	0.343301286043175	0.405814586352816	0.422025808068421	0.443928972705951	0.433527400170952	0.475448339949658	0.466265403583499	0.320015914720315	0.364491143702224	0.357051403657911	0.389686878424796	0.504033789204941	0.484702771242708	0.41730396564808	0.370679161760347	0.325978389558032	0.353144988834775	0.41276631386005	0.351733835453765	0.397577760921433	0.320708761397158	0.426581859626817	0.393112573956157
3.51458103820541e-06	3.87501560707594e-06	4.03281801005253e-06	5.25252821338345e-06	5.36029564858374e-06	6.40259926417889e-06	4.19371972149629e-06	7.86106303711582e-06	5.07482574491691e-06	7.25773209960426e-06	5.85612096403463e-06	8.95602631787136e-06	6.04534858741386e-06	4.05441774250486e-06	8.76649783097195e-06	3.90139483194062e-06	5.99452208852936e-06	6.52490542005662e-06	3.32698703793678e-06	2.53464113163979e-06	8.10951842248657e-06	7.47347556385152e-06	6.41936383088422e-06	4.1951335956745e-06	5.45825689512706e-06	5.9225410292127e-06	5.1628071373823e-06	5.66410200505928e-06	6.42019503941083e-06	5.38173592590631e-06
3.24071758068291e-06	4.9564153113762e-06	5.62718792100354e-06	4.95601452391826e-06	6.28885080030691e-06	4.73027856084858e-06	4.68230842691334e-06	9.35840837751884e-06	7.68207566891092e-06	3.77117452234339e-06	4.52518438129949e-06	9.54404824783261e-06	4.37930763812658e-06	4.42723776480416e-06	6.95273965904672e-06	3.37536406808346e-06	5.04801860086683e-06	6.95670063167801e-06	6.24824394929591e-06	2.77375821953034e-06	8.95611649955935e-06	1.37971856563413e-05	6.00372156845286e-06	3.61933094528781e-06	4.2133912874665e-06	9.94801813500571e-06	4.3244025595168e-06	5.95141152705504e-06	5.09539288842129e-06	8.6705745472935e-06
0	0	0	0	4.22070523510531e-08	0	0	5.34766193001076e-08	0	0	4.43645527578381e-08	0	0	0	0	0	0	9.59544914714209e-08	0	0	0	0	1.38547420810451e-07	0	0	9.25397035814485e-08	0	0	0	0
3.97102013407625e-05	8.53404599976957e-05	2.41969080603152e-05	7.36201131843584e-05	2.82365180228545e-05	2.17879497348177e-05	3.55041125936385e-05	6.6578391028634e-05	2.91918875418615e-05	2.04924200459414e-05	5.10636002242717e-05	5.93902149260863e-05	4.62207360502272e-05	6.20279312100456e-05	5.23974583000622e-05	2.06028715844055e-05	3.34431232307427e-05	3.16170049398332e-05	2.60073011136278e-05	6.95352491585709e-05	5.14196937337885e-05	6.50140111988202e-05	3.24200964696455e-05	3.71803997106838e-05	1.93752159961528e-05	5.5199933186334e-05	8.17223830635215e-05	2.34362481513684e-05	2.29292679978958e-05	4.25413411285927e-05
